C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_51_305.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_51_305.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_51_305.jpg,0,0,0,5.136136E-07
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_51_375.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_51_375.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_51_375.jpg,0,0,0,8.901001E-06
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_51_471.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_51_471.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_51_471.jpg,0,0,0,2.012129E-05
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_51_541.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_51_541.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_51_541.jpg,0,0,0,1.964192E-06
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_51_609.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_51_609.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_51_609.jpg,0,0,0,1.903342E-05
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_51_679.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_51_679.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_51_679.jpg,0,0,0,1.112304E-05
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_51_746.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_51_746.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_51_746.jpg,0,0,0,1.84528E-06
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_51_817.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_51_817.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_51_817.jpg,0,0,0,1.400586E-05
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_51_920.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_51_920.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_51_920.jpg,0,0.1080234,0,0.04122727
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_51_986.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_51_986.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_51_986.jpg,0,0.3084564,0,0.218534
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_52_057.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_52_057.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_52_057.jpg,0,0.5184432,0,0.6491807
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_52_124.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_52_124.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_52_124.jpg,0,0.7233714,0,1.122384
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_52_195.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_52_195.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_52_195.jpg,0,0.9337263,0,1.939802
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_52_293.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_52_293.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_52_293.jpg,0,1,0,3.11241
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_52_360.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_52_360.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_52_360.jpg,0,1,0,3.818702
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_52_428.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_52_428.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_52_428.jpg,0,1,0,4.521663
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_52_497.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_52_497.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_52_497.jpg,0,1,0,5.451027
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_52_564.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_52_564.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_52_564.jpg,0,1,0,6.143392
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_52_631.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_52_631.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_52_631.jpg,0,1,0,7.060264
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_52_700.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_52_700.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_52_700.jpg,0,1,0,7.743238
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_52_797.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_52_797.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_52_797.jpg,0,1,0,8.872688
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_52_866.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_52_866.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_52_866.jpg,-0.05,1,0,9.544557
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_52_934.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_52_934.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_52_934.jpg,-0.25,1,0,10.4169
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_53_002.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_53_002.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_53_002.jpg,-0.4,1,0,11.04584
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_53_069.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_53_069.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_53_069.jpg,0,1,0,11.52209
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_53_139.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_53_139.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_53_139.jpg,0,1,0,12.48383
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_53_242.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_53_242.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_53_242.jpg,0,1,0,13.72168
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_53_338.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_53_338.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_53_338.jpg,0,1,0,14.61777
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_53_406.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_53_406.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_53_406.jpg,-0.15,1,0,15.3641
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_53_474.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_53_474.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_53_474.jpg,-0.35,1,0,16.15944
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_53_573.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_53_573.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_53_573.jpg,-0.6000001,1,0,17.03205
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_53_645.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_53_645.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_53_645.jpg,-0.7500002,1,0,17.58862
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_53_743.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_53_743.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_53_743.jpg,0,1,0,18.50254
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_53_845.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_53_845.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_53_845.jpg,0,1,0,19.56647
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_53_943.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_53_943.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_53_943.jpg,-0.1,1,0,20.51536
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_54_040.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_54_040.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_54_040.jpg,-0.35,1,0,21.50847
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_54_136.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_54_136.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_54_136.jpg,0,1,0,22.45925
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_54_233.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_54_233.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_54_233.jpg,-0.1,1,0,23.45484
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_54_299.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_54_299.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_54_299.jpg,-0.25,1,0,24.00963
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_54_367.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_54_367.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_54_367.jpg,-0.4,1,0,24.5303
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_54_466.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_54_466.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_54_466.jpg,-0.6500001,1,0,25.28856
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_54_534.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_54_534.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_54_534.jpg,0,1,0,25.99856
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_54_632.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_54_632.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_54_632.jpg,0,1,0,26.93063
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_54_702.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_54_702.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_54_702.jpg,-0.15,1,0,27.49126
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_54_801.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_54_801.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_54_801.jpg,-0.4,1,0,28.34589
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_54_870.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_54_870.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_54_870.jpg,0,1,0,28.99856
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_54_939.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_54_939.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_54_939.jpg,0,1,0,29.53968
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_55_008.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_55_008.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_55_008.jpg,0,1,0,30.0848
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_55_113.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_55_113.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_55_113.jpg,-0.3,1,0,30.17338
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_55_213.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_55_213.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_55_213.jpg,-0.5500001,1,0,30.14138
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_55_281.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_55_281.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_55_281.jpg,0,1,0,30.18387
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_55_351.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_55_351.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_55_351.jpg,0,1,0,30.18919
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_55_455.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_55_455.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_55_455.jpg,-0.2,1,0,30.18446
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_55_523.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_55_523.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_55_523.jpg,-0.35,1,0,30.16819
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_55_623.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_55_623.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_55_623.jpg,0,1,0,30.18716
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_55_692.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_55_692.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_55_692.jpg,0,1,0,30.19054
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_55_760.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_55_760.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_55_760.jpg,0,1,0,30.18999
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_55_860.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_55_860.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_55_860.jpg,-0.25,1,0,30.17771
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_55_929.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_55_929.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_55_929.jpg,0,1,0,30.18333
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_55_997.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_55_997.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_55_997.jpg,0,1,0,30.18909
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_56_067.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_56_067.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_56_067.jpg,0,1,0,30.19014
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_56_138.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_56_138.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_56_138.jpg,0,1,0,30.1906
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_56_208.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_56_208.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_56_208.jpg,0,1,0,30.19061
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_56_308.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_56_308.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_56_308.jpg,0,1,0,30.19029
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_56_375.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_56_375.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_56_375.jpg,0,1,0,30.1903
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_56_443.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_56_443.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_56_443.jpg,0,1,0,30.1903
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_56_542.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_56_542.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_56_542.jpg,-0.15,1,0,30.18423
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_56_643.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_56_643.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_56_643.jpg,0,1,0,30.18934
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_56_740.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_56_740.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_56_740.jpg,0,1,0,30.19024
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_56_838.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_56_838.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_56_838.jpg,0,1,0,30.19031
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_56_937.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_56_937.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_56_937.jpg,-0.25,1,0,30.17537
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_57_033.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_57_033.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_57_033.jpg,0,1,0,30.18992
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_57_131.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_57_131.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_57_131.jpg,0,1,0,30.19019
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_57_224.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_57_224.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_57_224.jpg,-0.2,1,0,30.18135
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_57_321.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_57_321.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_57_321.jpg,0,1,0,30.18982
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_57_416.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_57_416.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_57_416.jpg,0,1,0,30.1891
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_57_482.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_57_482.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_57_482.jpg,0,1,0,30.18914
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_57_579.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_57_579.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_57_579.jpg,0,1,0,30.19009
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_57_674.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_57_674.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_57_674.jpg,-0.1,1,0,30.18738
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_57_767.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_57_767.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_57_767.jpg,-0.3,1,0,30.16961
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_57_861.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_57_861.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_57_861.jpg,-0.5500001,1,0,30.13995
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_57_956.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_57_956.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_57_956.jpg,0,1,0,30.17405
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_58_053.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_58_053.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_58_053.jpg,0,1,0,30.18836
C:\Users\jemso\Desktop\data\IMG\center_2020_12_19_13_52_58_120.jpg,C:\Users\jemso\Desktop\data\IMG\left_2020_12_19_13_52_58_120.jpg,C:\Users\jemso\Desktop\data\IMG\right_2020_12_19_13_52_58_120.jpg,0,1,0,30.19005
